ts_code,stock_name,buy_date,buy_price,max_return_10d,max_return_20d,max_return_60d,amplitude,gain
000738.SZ,航发控制,20260106,22.44,10.828877005347591,17.335115864527616,31.23885918003564,17.23209477652127,5.0070191857744515
000739.SZ,普洛药业,20260113,17.79,8.825182686902757,8.825182686902757,8.825182686902757,11.850865512649808,9.476923076923072
000762.SZ,西藏矿业,20251009,25.7,-2.5291828793774265,10.894941634241247,19.922178988326852,34.89784649364992,5.198526401964796
000767.SZ,晋控电力,20260206,3.42,10.526315789473681,15.204678362573102,49.70760233918129,14.69534050179212,9.96784565916399
000768.SZ,中航西飞,20260108,29.8,4.261744966442952,4.261744966442952,4.932885906040265,24.57841483979765,5.598866052445081
000778.SZ,新兴铸管,20251027,4.32,2.546296296296283,2.546296296296283,8.101851851851844,19.881305637982194,6.930693069306937
000785.SZ,居然智家,20260113,3.61,-4.432132963988911,-4.432132963988911,-4.432132963988911,20.21660649819495,10.0609756097561
000786.SZ,北新建材,20260204,29.55,-0.9137055837563437,-0.2368866328257201,-0.2368866328257201,21.861656703672065,5.611150822015727
000791.SZ,甘肃能源,20260227,7.71,15.304798962386517,19.974059662775616,32.03631647211414,13.657770800627944,7.832167832167826
000792.SZ,盐湖股份,20251009,22.41,2.097278000892454,12.182061579651943,38.24185631414547,32.213062777425506,7.482014388489203
000825.SZ,太钢不锈,20251215,4.86,6.790123456790124,14.609053497942384,14.609053497942384,28.81355932203389,9.954751131221728
000829.SZ,天音控股,20251201,11.36,1.1443661971831056,1.1443661971831056,4.753521126760572,14.74019088016968,9.97095837366892
000839.SZ,国安股份,20260210,3.27,15.29051987767584,21.712538226299692,21.712538226299692,19.921874999999993,10.101010101010093
000875.SZ,电投绿能,20250929,6.12,3.594771241830061,3.594771241830061,3.594771241830061,19.87951807228914,5.154639175257729
000899.SZ,赣能股份,20260226,13.28,21.611445783132524,21.611445783132524,21.611445783132524,31.912568306010925,10.024855012427498
000902.SZ,新洋丰,20251106,15.68,5.676020408163269,5.676020408163269,11.798469387755112,15.75757575757576,6.089309878213805
000905.SZ,厦门港务,20251017,9.36,22.222222222222225,24.679487179487186,70.61965811965814,23.274695534506087,9.988249118683898
